"text"|"label_str"|"label_bin"|"set"|"n_tokens"|"n_stopwords"|"n_chars"|"n_upper"|"emotion_label"|"emotion_score"
"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy."""|"false"|"1"|"train"|"26"|"14"|"140"|"7"|"disgust"|"0.5274519324302673"
"A strong majority of Americans support the Keystone XL pipeline."|"mostly-true"|"0"|"train"|"10"|"3"|"64"|"5"|"neutral"|"0.8296620845794678"
"A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway."|"false"|"1"|"train"|"18"|"7"|"114"|"5"|"neutral"|"0.6442236304283142"
"The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash wasnt driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past."|"half-true"|"1"|"train"|"36"|"17"|"204"|"6"|"neutral"|"0.9029815196990967"
"Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris."|"false"|"1"|"train"|"19"|"8"|"111"|"4"|"disgust"|"0.5249395966529846"
"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced to prison are black"|"half-true"|"1"|"train"|"20"|"7"|"118"|"3"|"neutral"|"0.8815123438835144"
"""Gas prices have never been higher, and Exxon Mobil's profits have never been higher."""|"false"|"1"|"train"|"14"|"5"|"86"|"3"|"neutral"|"0.9149573445320129"
"Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia."|"true"|"0"|"train"|"15"|"6"|"77"|"5"|"neutral"|"0.5880518555641174"
"Says As Mayor of Wilsonville, I drove TriMet out of town and replaced their bloated transit system with our own local bus line that offers better service and has saved our businesses millions of dollars."|"barely-true"|"1"|"train"|"35"|"15"|"203"|"7"|"neutral"|"0.7041974067687988"
"If Rhode Island applied a 1-percent sales tax on all items exempt from sales tax, ''the state would receive an additional $89,376,857.''"|"mostly-true"|"0"|"train"|"22"|"6"|"136"|"3"|"neutral"|"0.8660054206848145"
"Did not vote for tax increases as a member of the West Miami City Commission."|"false"|"1"|"train"|"15"|"7"|"77"|"5"|"neutral"|"0.4247497618198395"
"Were going to be looking at $8 billion a day that were going to be pouring into foreign countries in order to import that make-up fuel that were going to need to take the place of what we could have gotten out of the gulf."|"pants-fire"|"1"|"train"|"45"|"25"|"222"|"1"|"neutral"|"0.8786435723304749"
"Birth control pioneer Margaret Sanger believed that people like me should be eliminated."|"false"|"1"|"train"|"13"|"4"|"88"|"3"|"neutral"|"0.38748762011528015"
"Says a trash mound on U.S. 290 is 800 feet tall."|"barely-true"|"1"|"train"|"11"|"3"|"48"|"3"|"disgust"|"0.584598958492279"
"Under the current procedure, if someone on a terror watch list tries to buy a gun, authorities are notified."|"half-true"|"1"|"train"|"19"|"8"|"108"|"1"|"fear"|"0.7606353163719177"
"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature."|"false"|"1"|"train"|"21"|"7"|"113"|"6"|"neutral"|"0.8140572309494019"
"In the past 27 months, President Barack Obama has created more private-sector jobs than in the Reagan recovery."|"false"|"1"|"train"|"18"|"7"|"111"|"5"|"neutral"|"0.7851220965385437"
"States with the highest gun ownership rates also have the highest suicide rates."|"true"|"0"|"train"|"13"|"4"|"80"|"1"|"neutral"|"0.7461720705032349"
"""I don't do earmarks. I've never done one. I'm not going to do one."""|"true"|"0"|"train"|"14"|"7"|"68"|"3"|"neutral"|"0.8940477967262268"
"Likens Obamas predicament to 1982, saying, when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it."|"mostly-true"|"0"|"train"|"39"|"18"|"220"|"5"|"neutral"|"0.783371090888977"
"Says Tom Barrett voted to ban 15 different kinds of guns, even a lot of common deer rifles."|"barely-true"|"1"|"train"|"18"|"4"|"91"|"3"|"disgust"|"0.39016446471214294"
"The governor having a meeting ... isnt covered by the open meetings act."|"true"|"0"|"train"|"13"|"5"|"72"|"1"|"neutral"|"0.778994619846344"
"Says he won the popular vote if you deduct the millions of people who voted illegally."|"pants-fire"|"1"|"train"|"16"|"8"|"86"|"1"|"neutral"|"0.9024774432182312"
"Says his proposed education spending is the highest state funding level in Florida history."|"half-true"|"1"|"train"|"14"|"4"|"91"|"2"|"neutral"|"0.8614292740821838"
"E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia, Iran and China."|"false"|"1"|"train"|"17"|"4"|"117"|"8"|"fear"|"0.6641808748245239"
"Says 94 percent of (Marco Rubios) constituents support a universal background check."|"true"|"0"|"train"|"12"|"2"|"84"|"3"|"neutral"|"0.9326558709144592"
"Says Tommy Thompsons tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent."|"mostly-true"|"0"|"train"|"19"|"5"|"100"|"3"|"neutral"|"0.7525795698165894"
"Says Connie Mack takes two homestead exemptions, directly contrary to Floridas Constitution."|"barely-true"|"1"|"train"|"12"|"1"|"92"|"5"|"neutral"|"0.7818986773490906"
"Nobody has ever escaped from one of our federal 'supermax' prisons."|"true"|"0"|"train"|"11"|"4"|"67"|"1"|"neutral"|"0.8752387166023254"
"Says 220,000New Yorkers would have immediately benefitted had President Obamas executive action been affirmed.So almost a quarter million of our fellow New Yorkers who are hurting right now whose rights and opportunities were taken away by the Supreme Court."|"barely-true"|"1"|"train"|"39"|"13"|"258"|"10"|"sadness"|"0.9203618764877319"
"""The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit."""|"false"|"1"|"train"|"32"|"11"|"196"|"1"|"neutral"|"0.949225127696991"
"Barack Obama and the Democrats have ""proposed a tax for not having health insurance."""|"true"|"0"|"train"|"14"|"7"|"85"|"3"|"neutral"|"0.2892478108406067"
"The priorities of more than three-quarters of Americans are to increase the minimum wage, create a path to citizenship for illegal immigrants, and require background checks for gun buyers."|"barely-true"|"1"|"train"|"29"|"13"|"188"|"2"|"neutral"|"0.9130859375"
"We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor."|"mostly-true"|"0"|"train"|"30"|"13"|"152"|"3"|"neutral"|"0.7131719589233398"
"One-third of all bank tellers (are) on public assistance."|"mostly-true"|"0"|"train"|"9"|"3"|"57"|"1"|"neutral"|"0.9250401258468628"
"""Bill Clinton's peace dividend . . . cut the military 25 and 30 percent."""|"half-true"|"1"|"train"|"14"|"2"|"73"|"2"|"neutral"|"0.35904890298843384"
"We wiped out a $3.6 billion deficit without raising taxes."|"half-true"|"1"|"train"|"10"|"3"|"58"|"1"|"neutral"|"0.7134078741073608"
"Mr. Hurt would re-open that darn (Medicare) doughnut hole."|"half-true"|"1"|"train"|"9"|"1"|"58"|"3"|"neutral"|"0.8722089529037476"
"Animal abuse is often an indicative trait of future acts of violence against humans."|"true"|"0"|"train"|"14"|"5"|"84"|"1"|"disgust"|"0.7594188451766968"
"Says that all those who do not answer directly to the president, theyve said (repealing Dont Ask, Dont Tell) is a terrible idea."|"false"|"1"|"train"|"23"|"10"|"128"|"5"|"fear"|"0.9018160104751587"
"There has not been a Democratic woman in Congress from New Jersey in almost four decades."|"true"|"0"|"train"|"16"|"8"|"89"|"5"|"neutral"|"0.8887290954589844"
"The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent."|"true"|"0"|"train"|"15"|"5"|"107"|"2"|"disgust"|"0.6514023542404175"
"Six of the 10 richest counties in the United States surround Washington, D.C."|"true"|"0"|"train"|"13"|"4"|"77"|"6"|"neutral"|"0.8360618948936462"
"The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails."|"half-true"|"1"|"train"|"15"|"5"|"102"|"6"|"neutral"|"0.5959709286689758"
"About halfway through fiscal year 2009, Washington has run out of money."|"true"|"0"|"train"|"12"|"5"|"72"|"2"|"neutral"|"0.5540117621421814"
"Says shes tried over 100 jury cases in Travis County courts."|"false"|"1"|"train"|"11"|"2"|"60"|"3"|"neutral"|"0.8603933453559875"
"Kelly Ayotte voted to give big oil more than $20 billion in tax breaks."|"mostly-true"|"0"|"train"|"14"|"4"|"71"|"2"|"neutral"|"0.8656105995178223"
"The average age of members of the House of Representatives is 57 years old."|"true"|"0"|"train"|"14"|"6"|"75"|"3"|"neutral"|"0.9332545399665833"
"Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program."|"false"|"1"|"train"|"17"|"5"|"118"|"14"|"sadness"|"0.6611322164535522"
"At the same time gas prices have increased, the share of the oil market controlled by speculators has more than doubled over the past 10 years."|"half-true"|"1"|"train"|"26"|"13"|"143"|"1"|"neutral"|"0.6491023898124695"
"Most federal employees do not have collective bargaining for benefits, nor for pay."|"true"|"0"|"train"|"13"|"7"|"83"|"1"|"neutral"|"0.8670916557312012"
"African-Americans dont use drugs at a higher level than whites but wind up going to prison six times more."|"mostly-true"|"0"|"train"|"19"|"6"|"106"|"2"|"sadness"|"0.7379549145698547"
"On offshore oil drilling."|"true"|"0"|"train"|"4"|"1"|"25"|"1"|"fear"|"0.6760823726654053"
"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen."|"pants-fire"|"1"|"train"|"17"|"9"|"88"|"5"|"neutral"|"0.7298418283462524"
"No one in Rhode Island -- not just children, no one in Rhode Island -- should eat more than one serving of freshwater fish caught in our state each month."|"half-true"|"1"|"train"|"30"|"13"|"154"|"5"|"neutral"|"0.6646592020988464"
"The interest on the debt now is going to approach in the next couple of years ... what we spend in the national defense budget."|"mostly-true"|"0"|"train"|"25"|"13"|"127"|"1"|"neutral"|"0.8169853091239929"
"Says President Barack Obamas proposed budget includes two new tax increases that would collect about $14 billion."|"mostly-true"|"0"|"train"|"17"|"2"|"113"|"4"|"neutral"|"0.45113974809646606"
"The prosecution of state Sen. Don Balfour cost less than $100, excluding prosecutors salaries."|"half-true"|"1"|"train"|"14"|"4"|"94"|"4"|"neutral"|"0.5830686092376709"
"Says U.S. Senate rival Tammy Baldwin wants a completely government-controlled health care system that goes far beyond Obamacare and is a Medicare system for all."|"mostly-true"|"0"|"train"|"25"|"6"|"161"|"8"|"neutral"|"0.8243289589881897"
"You have to be a citizen to vote, but with same-day voter registration, you have places where people just walk in and vote."|"false"|"1"|"train"|"23"|"14"|"123"|"1"|"neutral"|"0.9575734734535217"
"Rhode Island continues to have the highest rates of substance abuse in the country."|"true"|"0"|"train"|"14"|"6"|"83"|"2"|"disgust"|"0.4196074604988098"
"Texas AM University - Commerce offers counseling, safe spaces for students who are afraid of President-elect Trump."|"half-true"|"1"|"train"|"17"|"5"|"115"|"7"|"fear"|"0.8922160267829895"
"Wars in Afghanistan and Iraq have cost every U.S. family $45,000."|"half-true"|"1"|"train"|"11"|"3"|"65"|"5"|"neutral"|"0.49899202585220337"
"Jerry Brown gave California state employees collective bargaining powers and now, state employees can retire at 55 with much of their salary for life."|"half-true"|"1"|"train"|"24"|"7"|"150"|"3"|"neutral"|"0.8896112442016602"
"Obama has jumped the shark and ordered the ocean closed!"|"false"|"1"|"train"|"10"|"4"|"56"|"1"|"anger"|"0.830342710018158"
"An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam."|"pants-fire"|"1"|"train"|"22"|"8"|"129"|"7"|"disgust"|"0.814923107624054"
"Says Donald Trumps plan to repeal the estate tax would mean the Walmart Walton family would get a $53 billion tax break."|"half-true"|"1"|"train"|"22"|"4"|"120"|"5"|"neutral"|"0.6616634130477905"
"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan."|"barely-true"|"1"|"train"|"26"|"12"|"150"|"3"|"disgust"|"0.5484358072280884"
"Only nine coalition nations with the U.S. are truly actively involved in fighting the Islamic State."|"mostly-true"|"0"|"train"|"16"|"6"|"100"|"5"|"neutral"|"0.8473246693611145"
"Says Hillary Clinton presided over $6 billion lost at the State Department, sold uranium to the Russians through (her) faux charity, illegally deleted public records, and murdered an ambassador."|"pants-fire"|"1"|"train"|"29"|"8"|"194"|"6"|"disgust"|"0.45710378885269165"
"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon."|"false"|"1"|"train"|"22"|"8"|"108"|"2"|"neutral"|"0.9448986649513245"
"Oil companies can obtain an acre of public land for less than the price of a Big Mac."|"mostly-true"|"0"|"train"|"18"|"8"|"85"|"3"|"neutral"|"0.9149041771888733"
"""When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position."""|"true"|"0"|"train"|"35"|"16"|"190"|"5"|"anger"|"0.6346194744110107"
"Says that while his plan would narrow the time for early voting, it still will be one of the most aggressive early voting time frames in America."|"pants-fire"|"1"|"train"|"27"|"12"|"145"|"2"|"neutral"|"0.8707755208015442"
"The director of the FBI said that we cannot properly vet people coming from the Middle East."|"barely-true"|"1"|"train"|"17"|"7"|"92"|"6"|"neutral"|"0.336740106344223"
"Says his father-in-law, former Gov. Linwood Holton, integrated Virginia public schools."|"half-true"|"1"|"train"|"11"|"1"|"87"|"5"|"sadness"|"0.5377680659294128"
"Says Barack Obama has added $16 trillion to the national debt."|"false"|"1"|"train"|"11"|"3"|"62"|"3"|"sadness"|"0.48291170597076416"
"Instead of fighting ISIS, (the Saudis) have focused more on a campaign to oust Iran-backed Houthi rebels in Yemen."|"true"|"0"|"train"|"19"|"7"|"114"|"9"|"neutral"|"0.5652849674224854"
"Hillary Clinton is for open borders."|"false"|"1"|"train"|"6"|"2"|"36"|"2"|"neutral"|"0.9333446025848389"
"Says the California flag was supposed to be apear, not a bear."|"pants-fire"|"1"|"train"|"12"|"6"|"62"|"2"|"neutral"|"0.9340015649795532"
"Texas Governor Rick Perrys voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters."|"pants-fire"|"1"|"train"|"23"|"6"|"136"|"8"|"disgust"|"0.7748961448669434"
"The number of new businesses started per year has dropped by 100,000 during this presidents term."|"half-true"|"1"|"train"|"16"|"6"|"97"|"1"|"neutral"|"0.5539937615394592"
"More than 3 million young adults ... have gained insurance under (the Affordable Care Act) by staying on their familys plan."|"half-true"|"1"|"train"|"21"|"7"|"124"|"4"|"neutral"|"0.5355247259140015"
